,ADDRESS,LATITUDE,LONGITUDE
954,156 PORTER ST Apt. 251,42.3713905,-71.0324272
955,156 PORTER ST Apt. 309,42.3713905,-71.0324272
956,62 WELLINGTON HILL ST,42.2810444,-71.09562249999999
957,8 HOWELL ST Apt. 3,42.32474089999999,-71.0570788
958,40 FAY ST Apt. H-503,42.34313789999999,-71.066272
959,22 LIBERTY DR Apt. B1-80,42.3545427,-71.0452696
960,65 E INDIA RO Apt. 39D,42.3576699,-71.0504859
961,14 CLARENDON ST Apt. 202,42.3445419,-71.0725635
962,25 MAYHEW ST,42.321313,-71.05983499999999
963,26 CEDAR ST,42.2723021,-71.07540469999999
964,19 ST MARGARET ST,42.3219206,-71.05992130000001
965,23 ST MARGARET ST,42.3217908,-71.0595963
966,1313 WASHINGTON ST Apt. PS S6A,42.3420302,-71.0684375
967,438 RIVER ST,42.2689711,-71.09153719999999
968,24 CHISWICK RD Apt. 24-A2,42.3385261,-71.1508855
969,67 BEECH ST,42.2851632,-71.1482169
970,579 TRUMAN HW,42.2547045,-71.11677949999999
971,44 HILLIS RD,42.2493957,-71.1325275
972,150 ORLEANS ST Apt. 502,42.3702907,-71.0362555
973,30 CHESTNUT ST Apt. 3,42.374698,-71.0592267
974,119 SARATOGA ST,42.3767605,-71.0355113
975,361 SAVIN HILL AV,42.3127698,-71.0504964
976,48 HARVEST ST Apt. 2,42.3230021,-71.0590028
977,1313 WASHINGTON ST Apt. PS L99,42.3420302,-71.0684375
978,4509 WASHINGTON ST,42.2788639,-71.1367516
979,329 BEACON ST Apt. 1,42.3524702,-71.0824382
980,99 CLAYBOURNE ST Apt. 99,42.2961679,-71.0714335
981,35 RUTHERFORD AV Apt. 2,42.37204879999999,-71.0636396
982,377 DORCHESTER ST,42.3303288,-71.05594409999999
983,104 LONSDALE ST,42.29128499999999,-71.058487
984,87 DIX ST,42.2958011,-71.05762310000001
985,CROYDON ST,42.272023,-71.104552
986,41 GREENWICH ST,42.3356429,-71.0840285
987,33 WASHBURN ST Apt. 3,42.3258954,-71.0581825
988,1313 WASHINGTON ST Apt. PS L10,42.3420302,-71.0684375
989,180 SYDNEY ST,42.31772780000001,-71.0527482
990,28 MT VERNON ST,42.3220878,-71.0575303
991,16 MT VERNON ST,42.3583743,-71.0647178
992,94 TRENTON ST,42.3792136,-71.03591759999999
993,1026 DORCHESTER AV,42.3156419,-71.056393
994,6B ESTEY ST Apt. 15-68,42.3279852,-71.107833
995,45 W BROADWAY Apt. PH2,42.3421593,-71.0562769
996,512 MASSACHUSETTS AV Apt. 1,42.3392099,-71.079826
997,8 WASHBURN ST Apt. 15-2,42.3253205,-71.0572637
998,54 N ST,42.336824,-71.03098899999999
999,5 CEDAR ST Apt. 2,42.376301,-71.0621185
1000,8 WASHBURN ST Apt. 11-2,42.3253205,-71.0572637
1001,29 HECLA ST,42.30702720000001,-71.0601535
1002,141 B ST,42.3418835,-71.0524975
1003,15HF MT VERNON ST Apt. 3,42.3580158,-71.0685149
1004,11 HOWELL ST Apt. 11-3,42.3251216,-71.05737529999999
1005,19 HARVEST ST,42.32302809999999,-71.05792490000002
1006,89 EVERDEAN ST,42.2978982,-71.05086779999999
1007,11 MARION ST Apt. 5C,42.28722680000001,-71.1198737
1008,19 CASPAR ST,42.2907383,-71.1657158
1009,67 SALEM ST,42.3633326,-71.05588209999999
1010,11 VINSON ST,42.2986694,-71.0645176
1011,RAWSTON RD,42.2780859,-71.12936119999999
1012,467 SHAWMUT AV,42.3389951,-71.0758536
1013,36 BEACON ST,42.3572407,-71.0655076
1014,26 BOSTON ST Apt. 2,42.3285292,-71.0573951
1015,79 MYRTLE ST Apt. 4,42.3594117,-71.0672489
1016,BULLARD ST,42.3021982,-71.0736422
1017,15 CENTRE CT,42.29554520000001,-71.05732139999999
1018,17 TWOMEY CT Apt. 55,42.3336546,-71.02533869999999
1019,6 BEAUFORT RD Apt. 6-1,42.3164565,-71.1141186
1020,42 WASHBURN ST,42.3257389,-71.0585749
1021,74 ROSECLAIR ST,42.3212453,-71.05792490000002
1022,3 JERUSALEM PL,42.364616,-71.05589499999999
1023,99 SHERIDAN ST Apt. 103,42.3194076,-71.10632
1024,1313 WASHINGTON ST Apt. PS U72,42.3419965,-71.06837759999999
1025,7 WOODBOURNE RD,42.2915004,-71.1133559
1026,379 BOWDOIN ST,42.3097748,-71.0634614
1027,21 MT VERNON ST,42.3584876,-71.0645261
1028,15 HILTON ST,42.2615706,-71.1201334
1029,33 REVERE ST,42.3597247,-71.0674536
1030,33 MONTCLAIR AV,42.2904115,-71.1420201
1031,35 COTTAGE ST Apt. 35-1,42.3665961,-71.03591890000001
1032,92 MANTHORNE RD,42.2901115,-71.15239439999999
1033,2 BATTERY WHARF Apt. 4311,42.3671015,-71.0504206
1034,16 CHAPPIE ST,42.3828025,-71.0690674
1035,556 COMMERCIAL ST Apt. 2,42.3681586,-71.0563863
1036,45 HANO ST,42.355719,-71.137513
1037,27 VINSON ST,42.29834,-71.06498189999999
1038,35 GLENCOE ST Apt. 17,42.3543742,-71.1488195
1039,33 ST MARGARET ST,42.3216293,-71.0590856
1040,14 BRADFORD ST Apt. 1,42.3425889,-71.06915219999999
1041,106 ROSSMORE RD Apt. 3,42.3031904,-71.104587
1042,467 WELD ST,42.2930686,-71.15141969999999
1043,9 DORSET ST,42.3237738,-71.0575071
1044,154 BOYLSTON ST,42.3162864,-71.10275349999999
1045,6 CLEMENT AV,42.2839363,-71.1482169
1046,108 PERKINS ST Apt. 1,42.3209388,-71.1151989
1047,1568 COMMONWEALTH AV Apt. 1568-B,42.3438642,-71.1422243
1048,1313 WASHINGTON ST Apt. PS S5A,42.3420302,-71.0684375
1049,164 ASHMONT ST Apt. 2,42.2857949,-71.0647292
1050,CLAYTON ST,42.3025323,-71.0563356
1051,43 HOWELL ST,42.3254443,-71.0588071
1052,102 BOSTON ST Apt. 3,42.3260694,-71.0585218
1053,15 PARAGON RD,42.2704782,-71.16399849999999
1054,39 EDISON GREEN,42.3194884,-71.0589463
1055,15 HOWELL ST Apt. 2,42.3251675,-71.05757539999999
1056,2 CHESTNUT ST,42.3576704,-71.066189
1057,206 E EAGLE ST,42.38154,-71.033103
1058,486 COLUMBUS AV Apt. 1,42.342685,-71.0787483
1059,8 WASHBURN ST Apt. 11-3,42.3253205,-71.0572637
1060,3940 WASHINGTON ST,42.293945,-71.11985489999999
1061,700 HARRISON AV Apt. 308,42.3383302,-71.0702965
1062,48 PROSPECT ST,42.2474151,-71.1120909
1063,21 DANNY RD,42.24133459999999,-71.1376336
1064,72 ROSECLAIR ST,42.3211576,-71.05806419999999
1065,106 BOSTON ST Apt. 3,42.3259438,-71.05857990000001
1066,32 COTTON ST,42.2912618,-71.1299164
1067,10 CHELSEA ST,42.3703718,-71.03850609999999
1068,15 RIDGE ST,42.2857956,-71.1208413
1069,35 RAWSON ST,42.3263969,-71.0582964
1070,63 CUSHING AV,42.3143055,-71.06470329999999
1071,55 ROSECLAIR ST,42.3207078,-71.0585411
1072,5 CRANE ST,42.27028780000001,-71.1171624
1073,3 APPLETON ST Apt. 301,42.3467201,-71.069661
1074,12 CROCKETT AV,42.2800008,-71.0516107
1075,74 F ST,42.3352559,-71.0499107
1076,21 SYDNEY ST,42.3122788,-71.0531661
1077,65 BEACH ST,42.351112,-71.06011860000001
1078,24 LAWTON ST,42.2351185,-71.12826849999999
1079,30 CLAREMONT PK,42.3422757,-71.08175330000002
1080,30 AUBURN ST,42.3812389,-71.0692531
1081,21 BENNINGTON ST,42.3751068,-71.03792659999999
1082,689 WASHINGTON ST,42.351525,-71.063154
1083,15 ST MARGARET ST,42.3220663,-71.0603392
1084,83 COWING ST,42.2745141,-71.149006
1085,8 WASHBURN ST Apt. 13-2,42.3253205,-71.0572637
1086,24 RAWSON ST Apt. 1,42.3260097,-71.05793899999999
1087,75 WESTGLOW ST,42.2899697,-71.05100709999999
1088,1313 WASHINGTON ST Apt. PS S12,42.3420302,-71.0684375
1089,46 ADAMS ST Apt. B-4,42.3071732,-71.0619873
1090,100 POND ST Apt. 2,42.313689,-71.1186163
1091,70 SANFORD ST,42.273289,-71.075189
1092,70 HARRIET ST,42.3531904,-71.157361
1093,40 WALTER ST,42.2901773,-71.1333746
1094,1020 DORCHESTER AV,42.3158631,-71.0562071
1095,5 MARLOWE ST,42.298168,-71.0641926
1096,WASHINGTON ST,42.2936815,-71.1204151
1097,236 MINOT ST Apt. 236,42.2834711,-71.0567222
1098,15 MARYLAND ST,42.3116287,-71.0555571
1099,7 BELLFLOWER ST Apt. 3,42.3244502,-71.0575535
1100,66 PROSPECT ST,42.2467452,-71.11318179999999
1101,43 ST MARGARET ST Apt. 3,42.3214433,-71.0585838
1102,BURMAH ST,42.2642432,-71.097897
1103,636 BEACON ST Apt. 406,42.3495591,-71.0952817
1104,30 JAMAICAWAY ST Apt. 14,42.3308295,-71.1122546
1105,MANNING ST,42.2795071,-71.1147167
1106,WHITMAN ST,42.2867998,-71.0769881
1107,10 GLOVER CT,42.3308782,-71.0564857
1108,19 JOHNSON ST,42.2728383,-71.16344149999999
1109,BEACON ST,42.341483,-71.1243839
1110,53 HARVEST ST Apt. 2,42.3234459,-71.058983
1111,767 DORCHESTER AV Apt. 2,42.3243429,-71.05703849999999
1112,425 MERIDIAN ST,42.3811635,-71.0390748
1113,34 DIX ST,42.2957024,-71.0601999
1114,22 ST MARGARET ST Apt. 3,42.3220407,-71.05947259999999
1115,15 RIVER ST Apt. 402,42.3566153,-71.0699291
1116,8 AUCKLAND ST,42.3147678,-71.0552321
1117,14 ST MARGARET ST,42.3222528,-71.0600722
1118,75 LINDEN ST,42.3524533,-71.1309038
1119,39 MT VERNON ST Apt. 2L,42.32158280000001,-71.0571293
1120,18 HARLOW ST,42.3191637,-71.07227089999999
1121,65 CRAWFORD ST,42.3129706,-71.088009
1122,1852 HYDE PARK AV,42.2357169,-71.1323882
1123,4507 WASHINGTON ST,42.2790047,-71.1367052
1124,16 MEEHAN ST,42.3055889,-71.10707839999999
1125,16 DORSET ST Apt. 2,42.32349139999999,-71.0579593
1126,767 DORCHESTER AV,42.324363,-71.05704279999999
1127,23 HOWELL ST,42.32527229999999,-71.0580178
1128,96 BELNEL RD,42.2605922,-71.10346799999999
1129,18 ST MARGARET ST,42.32215679999999,-71.059782
1130,135 NEPONSET AV Apt. 23,42.2937139,-71.0521306
1131,104 BOSTON ST Apt. 3,42.3260042,-71.05855369999999
1132,217 GLENELLEN RD,42.2634371,-71.1643698
1133,6 ROSELAND ST,42.2910197,-71.0643319
1134,912 E FOURTH ST,42.3351055,-71.0267918
1135,18R MAYHEW ST,42.321889,-71.060074
1136,62 PINCKNEY ST Apt. 1,42.3587022,-71.0676854
1137,30 STORY ST Apt. 3,42.33349740000001,-71.0429383
1138,53 ROSECLAIR ST,42.3206665,-71.0586678
1139,857 BEACON ST,42.3466745,-71.103793
1140,102 BOSTON ST Apt. 2,42.3260694,-71.0585218
1141,134 FOSTER ST,42.3463541,-71.1577787
1142,95 HURON CI,42.3600825,-71.0588801
1143,110 STUART ST Apt. 20J,42.3509572,-71.06540380000001
1144,21 DORSET ST,42.3239908,-71.05834279999999
1145,35 I ST,42.3369291,-71.0401311
1146,24 RAWSON ST Apt. 4,42.3260097,-71.05793899999999
1147,609 DORCHESTER AV Apt. R-1,42.3288097,-71.0571157
1148,114 LONSDALE ST,42.291407,-71.058002
1149,427 MERIDIAN ST,42.38126,-71.039013
1150,151 TREMONT ST Apt. 23-C,42.3544424,-71.0633683
1151,30 HOWELL ST Apt. 2,42.32500659999999,-71.0583779
1152,22 WARD ST Apt. 2,42.3298193,-71.0545501
1153,11 MT VERNON ST,42.3223533,-71.05941059999999
1154,4975 WASHINGTON ST Apt. 211,42.2678445,-71.151211
1155,28 MT VERNON ST Apt. 3,42.322146,-71.0574692
1156,83 HIGHLAND ST,42.3270342,-71.09293
1157,9 ST MARGARET ST Apt. 2,42.3221388,-71.0605861
1158,116 WELLINGTON HILL ST,42.2839354,-71.096226
1159,4 PLEASANT ST,42.31842200000001,-71.0585749
1160,61 DWIGHT ST Apt. 1,42.3448162,-71.0697144
1161,636 BEACON ST Apt. 206,42.3495591,-71.0952817
1162,730 COLUMBIA RD,42.3203949,-71.0603392
1163,767 DORCHESTER AV Apt. 1,42.3243429,-71.05703849999999
1164,116 NONANTUM ST,42.34978700000001,-71.17247499999999
1165,39 MT VERNON ST Apt. 1L,42.32158280000001,-71.0571293
1166,6 MARYLAND ST,42.3118837,-71.0550928
1167,65 HARVEST ST,42.3236028,-71.0595499
1168,51 WITHINGTON ST,42.287705,-71.07278149999999
1169,48 N BEACON ST,42.3537603,-71.1400705
1170,2 WOOD ST Apt. 5,42.3758641,-71.0648329
1171,56 HARVEST ST,42.3231917,-71.0593178
1172,770 COLUMBIA RD Apt. 1,42.3203665,-71.0585653
1173,70 NORTHAMPTON ST Apt. 402,42.3347449,-71.0761076
1174,21 TAPPAN ST,42.2893553,-71.1322026
1175,18 MAPLE TE,42.3600825,-71.0588801
1176,663 E EIGHTH ST,42.3313221,-71.0347568
1177,36 MOORE ST,42.3834668,-71.0191559
1178,41 PARK DR Apt. 1-A,42.3434631,-71.0951905
1179,1313 WASHINGTON ST Apt. PS U96,42.3419965,-71.06837759999999
1180,1 HUNTINGTON AV Apt. PH1802,42.3486982,-71.0782134
1181,545 E FIFTH ST Apt. 1,42.3336386,-71.03868349999999
1182,293 COMMONWEALTH AV Apt. 4D,42.3502363,-71.08552089999999
1183,26 MT VERNON ST Apt. 1,42.3582361,-71.0654715
1184,65 KENWOOD ST,42.2922267,-71.0687889
1185,28 MT VERNON ST Apt. 1,42.322146,-71.0574692
1186,11 HOWELL ST Apt. 11-2,42.3251216,-71.05737529999999
1187,7 KNOWLTON ST,42.3326851,-71.0498928
1188,24 BROOKFORD ST,42.3185812,-71.07588299999999
1189,131 MARLBOROUGH ST Apt. 5,42.3532596,-71.078126
1190,10 FOTTLER RD,42.2788573,-71.0947869
1191,29 S SYDNEY ST Apt. 3,42.3107921,-71.0542578
1192,HALFORD RD,42.2903471,-71.1487077
1193,2 CARLISLE ST,42.3143761,-71.0831809
1194,20 SILLOWAY ST,42.294965,-71.06234599999999
1195,17 WASHBURN ST Apt. 1,42.3257258,-71.05756199999999
1196,160 COMMONWEALTH AV Apt. 608,42.3512759,-71.07864789999999
1197,18 MARINE RD,42.3307071,-71.0386408
1198,26 STILLMAN ST Apt. 4-5,42.3636899,-71.05695639999999
1199,700 HARRISON AV Apt. PS 66,42.3384041,-71.070437
1200,292 WOOD AV,42.264109,-71.109087
1201,90 FULLER ST,42.2823287,-71.0698103
1202,351 GROVE ST,42.2576919,-71.1563862
1203,43 GATES ST Apt. 3,42.3324287,-71.0484668
1204,14 MT VERNON ST,42.3755958,-71.0588071
1205,4 CHARLESGATE EAST Apt. 406,42.3500855,-71.0913171
1206,7 BRIER RD,42.2756252,-71.1516053
1207,44 ELLERY ST,42.3292248,-71.05811059999999
1208,63 ASHLAND ST,42.2997589,-71.05045
1209,30 ST MARGARET ST,42.32183209999999,-71.0588516
1210,16 ADAIR RD,42.3520719,-71.1667449
1211,WASHBURN ST,42.3254704,-71.0571422
1212,560 PARK ST,42.2946174,-71.0762635
1213,50 MONUMENT SQ Apt. 2,42.3751776,-71.0605892
1214,404 W FIRST ST Apt. 23,42.3377439,-71.0433747
1215,172 WALNUT ST,42.2906077,-71.039957
1216,300 WASHINGTON ST,42.3487985,-71.1513246
1217,19 GLENHAM ST,42.28948949999999,-71.1688721
1218,194 BOSTON ST,42.3231062,-71.0603392
1219,45 W BROADWAY Apt. PH4,42.3421593,-71.0562769
1220,246 BUNKER HILL ST Apt. 2,42.3794897,-71.0642213
1221,440 E FIFTH ST Apt. 3,42.3340057,-71.0419611
1222,21 BEACON ST Apt. 3-A,42.35827219999999,-71.06243490000001
1223,129A CENTRE ST Apt. 2,42.2913308,-71.0664084
1224,313 K ST,42.3329442,-71.0374977
1225,1 CHESTNUT ST Apt. 2,42.3578139,-71.0663366
1226,5 LINCOLN PL,42.3776051,-71.0631782
1227,60 FOWLER ST,42.3009725,-71.0815171
1228,34 ALLSTON ST,42.3806637,-71.0634962
1229,69 GATES ST Apt. 3,42.3315725,-71.0484462
1230,16 FLORIDA ST,42.291846,-71.059878
1231,LORING PL,42.2479315,-71.1217984
1232,962 SOUTH ST,42.2875753,-71.1379121
1233,164 BOSTON ST,42.324002,-71.059707
1234,ROSLINDALE AV,42.2816681,-71.1372931
1235,5 ALVAN TE,42.3172706,-71.062707
1236,22 BROOKFORD ST,42.3185777,-71.0759963
1237,7 MONUMENT AV,42.3738387,-71.0622727
1238,38 DIX ST Apt. 2,42.2956094,-71.06000279999999
1239,GATES ST,42.3323779,-71.0482378
1240,4 TILESBORO ST,42.2943003,-71.0515298
1241,191 W EIGHTH ST Apt. 4,42.3334392,-71.0521589
1242,21 BURLEY ST,42.2732275,-71.1244389
1243,205 MANCHESTER ST,42.2741896,-71.0763563
1244,766 E THIRD ST Apt. PS #16,42.3600825,-71.0588801
1245,4 JOHNNY CT,42.3478309,-71.06314580000002
1246,305 SARATOGA ST,42.3782078,-71.0316112
1247,187 NEPONSET AV,42.292404,-71.0506821
1248,627 DORCHESTER AV Apt. 627,42.3284203,-71.057166
1249,893 E SECOND ST Apt. PS-3,42.3405956,-71.04996349999999
1250,5 DORSET ST Apt. 3,42.3236744,-71.0572189
1251,111 PINCKNEY ST Apt. A,42.3588816,-71.0701029
1252,5 SUMNER PK,42.316915,-71.0627998
1253,49 MONTFERN AV,42.3516917,-71.1643136
1254,42 DORSET ST,42.323751,-71.058887
1255,NEPONSET AV,42.2904092,-71.0487085
1256,154 HACKENSACK RD,42.2982259,-71.1443642
1257,90 N WASHINGTON ST,42.3653965,-71.05862130000001
1258,255 PERKINS ST Apt. D-204,42.32133779999999,-71.1219669
1259,4 ROSECLAIR ST,42.3211824,-71.0610356
1260,1088 DORCHESTER AV,42.313529,-71.05682
1261,1604 CENTRE ST,42.2883287,-71.1434359
1262,6 BELLFLOWER ST Apt. 2,42.3241531,-71.0575535
1263,2 LAGRANGE ST Apt. 5,42.273006,-71.1440978
1264,164 BOSTON ST Apt. 1,42.3239838,-71.0596999
1265,78 BOWDOIN ST,42.301891,-71.072299
1266,151 GROVE ST,42.2644661,-71.1583822
1267,62 LANE PK,42.342582,-71.15902
1268,33 OAKVIEW TE,42.319253,-71.1098279
1269,2 BUTLER ST,42.2745188,-71.06456399999999
1270,24 RAWSON ST Apt. 2,42.3260097,-71.05793899999999
1271,20 NORFOLK AV,42.328914,-71.07430599999999
1272,38 BELDEN ST,42.3189855,-71.0653533
1273,41 PORT NORFOLK ST Apt. 1L,42.2906395,-71.0405242
1274,47 HARVEST ST Apt. 3,42.3234067,-71.0588315
1275,66 ORCHARD ST Apt. 1,42.3116577,-71.12071879999999
1276,11 HARVEST ST,42.3227764,-71.05732139999999
1277,14 MAYHEW ST,42.3219098,-71.06029269999999
1278,25 LINNET ST,42.2793809,-71.1531371
1279,19 CORTES ST Apt. 1,42.3484025,-71.0704552
1280,15 JUSTIN RD,42.3530907,-71.1683615
1281,8 MONUMENT SQ,42.3760884,-71.0597356
1282,83 BOLTON ST,42.3412241,-71.0518428
1283,24 RAWSON ST Apt. PS-13,42.3260099,-71.057959
1284,26 MT VERNON ST,42.3582275,-71.065539
1285,68 CUSHMAN RD,42.3535557,-71.1455352
1286,15 BRADLEE ST,42.26687949999999,-71.1154913
1287,246 BOSTON ST Apt. 7,42.32137609999999,-71.0610236
1288,125 MARLBOROUGH ST,42.3533339,-71.07785969999999
1289,8 CAPITAL ST,42.285584,-71.1710536
1290,13 UPTON ST Apt. 4,42.3421308,-71.0716451
1291,23 TAFT ST Apt. 2,42.31750900000001,-71.0580021
1292,9 MONUMENT SQ,42.376151,-71.05963799999999
1293,346 BEACON ST Apt. 9,42.3525935,-71.08431999999999
1294,28 MT VERNON ST Apt. 4,42.322146,-71.0574692
1295,17 TWOMEY CT Apt. 62,42.3593999,-71.0564346
1296,86 BUNKER HILL ST Apt. 3,42.3772292,-71.05819389999999
1297,134 COLERIDGE ST,42.3809255,-71.0149306
1298,95 SURREY ST,42.3511215,-71.1573915
1299,16 BELLFLOWER ST,42.3242679,-71.058205
1300,172 BOSTON ST,42.3237697,-71.0598749
1301,21 MAYHEW ST,42.32145360000001,-71.0600142
1302,8 HUNTOON ST,42.272195,-71.064889
1303,19 GRAY ST Apt. 1,42.3457522,-71.0711752
1304,12 CORONADO RD,42.2625263,-71.10385099999999
1305,89 HOBART ST,42.3555125,-71.1616313
1306,17 ROSECLAIR ST Apt. 4,42.3207839,-71.0607364
1307,39 ASHFIELD ST,42.2909806,-71.1315411
1308,672 LAGRANGE ST,42.28820049999999,-71.1662612
1309,78 SALEM ST,42.3637,-71.05590699999999
1310,333 WASHINGTON ST Apt. 423,42.3570301,-71.0592746
1311,69 PROSPECT ST,42.2468367,-71.1137737
1312,627 DORCHESTER AV Apt. 627A,42.32840849999999,-71.05712679999999
1313,584 E THIRD ST,42.3366219,-71.0365444
1314,38 BALDWIN ST,42.3811875,-71.0713423
1315,485 HARRISON AV Apt. 305,42.34201270000001,-71.0664456
1316,8 PACIFIC ST Apt. 2,42.33410440000001,-71.0453864
1317,8 WASHBURN ST Apt. 13-1,42.3253205,-71.0572637
1318,25 MT VERNON ST Apt. #2,42.3218562,-71.0581531
1319,15 HOWELL ST Apt. 1,42.3251675,-71.05757539999999
1320,456 SHAWMUT AV Apt. 1,42.3389578,-71.0752783
1321,15 GOODALE RD,42.283236,-71.092489
1322,10 PARLEY AV,42.31536639999999,-71.11340229999999
1323,1 GRAYSON ST,42.283169,-71.0504403
1324,22 LIBERTY DR Apt. B1-79,42.3545427,-71.0452696
1325,785 VFW PW,42.3600825,-71.0588801
1326,53 COLLINS ST,42.271303,-71.1171741
1327,84 ROSECLAIR ST Apt. 1,42.3213851,-71.0575289
1328,24 NEPONSET AV,42.2967427,-71.0552525
1329,150 M ST Apt. 1,42.3327846,-71.0330391
1330,4 MERLIN ST,42.2953642,-71.0751957
1331,355 ASHMONT ST,42.2870769,-71.058234
1332,28 ST MARGARET ST,42.3218813,-71.0590392
1333,16 EAST ST,42.3365905,-71.0755669
1334,221 MINOT ST Apt. 3,42.2837442,-71.0562171
1335,59 BRAINERD RD Apt. 210,42.34804829999999,-71.132825
1336,9 ST MARGARET ST Apt. 1,42.3221388,-71.0605861
