,ADDRESS,LATITUDE,LONGITUDE
5807,275 DORCHESTER ST,42.3323027,-71.0522723
5808,197 EIGHTH ST Apt. 520,42.3733848,-71.0519798
5809,192 L ST,42.3316117,-71.0351282
5810,150 DORCHESTER AV Apt. 511,42.3418223,-71.05691519999999
5811,9 MCKAY PL,42.3688209,-71.034999
5812,51 OLD HARBOR ST Apt. 2,42.3331018,-71.04764209999999
5813,376 DORCHESTER ST Apt. 6-A,42.3297079,-71.0559227
5814,101 COTTAGE ST Apt. 1,42.36811400000001,-71.0347005
5815,8 BARNARD PL,42.33674,-71.039517
5816,405 COLUMBIA RD,42.3114851,-71.06899960000001
5817,18 SHIPWAY PL Apt. 18,42.3787963,-71.05230159999999
5818,7 SWALLOW ST Apt. 7-2,42.333496,-71.0307268
5819,197 EIGHTH ST Apt. 523,42.3733848,-71.0519798
5820,178 W FOURTH ST Apt. 3-A,42.3402896,-71.054746
5821,22 LIBERTY DR Apt. B1-84,42.3545427,-71.0452696
5822,197 EIGHTH ST Apt. 506,42.3733848,-71.0519798
5823,90 EMERSON ST Apt. 1,42.336092,-71.0410591
5824,346 CONGRESS ST Apt. 210,42.3506856,-71.0486803
5825,20 GATES ST,42.3334073,-71.0480357
5826,7 GIFFORD PL,42.3302623,-71.05445999999999
5827,124 TUDOR ST Apt. 124A,42.3360402,-71.05258359999999
5828,4 MERCER ST,42.333492,-71.04880729999999
5829,6 WHITTIER PL Apt. 7J-6,42.3657336,-71.0669497
5830,55 STORY ST Apt. 1,42.3333027,-71.0421741
5831,360 W SECOND ST Apt. 18,42.3384876,-71.0462423
5832,30 TERMINAL ST,42.3817044,-71.06110579999999
5833,94 L ST,42.3342818,-71.0352355
5834,170 W BROADWAY Apt. PS G-5,42.3405077,-71.0528643
5835,319 A ST Apt. 402,42.3488069,-71.0494346
5836,159 D ST,42.3364964,-71.0532824
5837,6 GRIMES ST,42.3342505,-71.05159359999999
5838,141 O ST Apt. 2,42.3334994,-71.0293676
5839,121 F ST,42.3362007,-71.04814019999999
5840,1 SCOTT PL,42.3343446,-71.031809
5841,77 DORCHESTER AV,42.3438287,-71.0574688
5842,83 O ST Apt. PS-B,42.33299299999999,-71.029211
5843,317 W FOURTH ST Apt. 1,42.3377584,-71.05159189999999
5844,21 WORMWOOD ST Apt. 503,42.3469839,-71.0502336
5845,405 D ST,42.3441226,-71.0446132
5846,761 COLUMBIA RD,42.3196833,-71.05910879999999
5847,354 DORCHESTER ST Apt. 5,42.3304632,-71.0546583
5848,326 A ST Apt. 5-C,42.3495024,-71.0496522
5849,12 ACADIA ST Apt. 1,42.3378863,-71.0297966
5850,241 L ST Apt. 2,42.3303895,-71.03546159999999
5851,18 WARD ST Apt. 2,42.3299159,-71.0546379
5852,161 BOWEN ST Apt. 2,42.3368299,-71.0523183
5853,611 COLUMBIA RD,42.3174634,-71.0640533
5854,96 BROADWAY ST Apt. 103,42.3499775,-71.0669624
5855,137 DORCHESTER ST Apt. 2-B,42.3348028,-71.0476125
5856,304 SILVER ST,42.3357703,-71.0469729
5857,9 TELEGRAPH ST,42.3327803,-71.05045
5858,95 COTTAGE ST,42.3679764,-71.0348202
5859,243 COLUMBIA RD,42.30784149999999,-71.07514929999999
5860,197 EIGHTH ST Apt. 518,42.3733848,-71.0519798
5861,38 G ST Apt. 22,42.3347791,-71.0439588
5862,9 HAWTHORNE PL Apt. 3-O,42.3642406,-71.066169
5863,606 E SECOND ST,42.33742030000001,-71.038915
5864,309 E ST Apt. PS-9A,42.3372272,-71.0496375
5865,35 CHANNEL CENTER ST Apt. 307,42.3463778,-71.05055349999999
5866,254 BOWEN ST Apt. 3,42.3350395,-71.0492826
5867,8 BELL CT,42.3354738,-71.0552723
5868,525 E SECOND ST Apt. 11,42.33695489999999,-71.04220889999999
5869,200 OLD COLONY AV,42.3331143,-71.05381609999999
5870,42 EIGHTH ST Apt. 1204,42.3749988,-71.0520878
5871,15 ELLERY ST,42.3704986,-71.1114758
5872,275 OLD COLONY AV Apt. PS-8,42.3306412,-71.0531428
5873,19 TELEGRAPH ST Apt. 2,42.3327467,-71.0500872
5874,1300 SHIPWAY PL Apt. PS 19,42.3765875,-71.0517491
5875,82 LORING ST,42.2460733,-71.12305789999999
5876,385 W BROADWAY,42.3373693,-71.0490571
5877,285 SUMMER ST,42.3495528,-71.0496375
5878,58 SUMMER ST Apt. 1,42.2595543,-71.1253325
5879,165 M ST Apt. 165-3,42.3324532,-71.03341929999999
5880,127 I ST,42.334017,-71.040587
5881,166 ATHENS ST,42.3404567,-71.0520452
5882,207 E ST,42.3347011,-71.05223749999999
5883,137 DORCHESTER ST Apt. G-B,42.33475929999999,-71.047519
5884,31 STORY ST Apt. 2,42.3332932,-71.0429041
5885,136 K ST,42.3380339,-71.0373105
5886,MARINE RD,42.3306444,-71.0360003
5887,52 H ST Apt. 3,42.3362883,-71.04139669999999
5888,164 O ST,42.3326092,-71.0289878
5889,21 WORMWOOD ST Apt. 323,42.3469839,-71.0502336
5890,2 JAMAICA PL Apt. 2,42.30572739999999,-71.119205
5891,149 L ST,42.3326666,-71.0354533
5892,130 EMERSON ST Apt. 32,42.3358136,-71.04009940000002
5893,150 DORCHESTER AV Apt. 103,42.3418223,-71.05691519999999
5894,8 CARPENTER ST Apt. 5,42.328638,-71.05630529999999
5895,750 DORCHESTER AV Apt. 1,42.3242466,-71.0563171
5896,233 D ST Apt. 1,42.338268,-71.0512443
5897,203 I ST,42.331088,-71.0400305
5898,41 TELEGRAPH ST,42.3328062,-71.0491976
5899,137 D ST,42.3359747,-71.0539321
5900,49 M ST Apt. 4,42.3363366,-71.0336106
5901,32 TELEGRAPH ST Apt. 1,42.3331234,-71.04947899999999
5902,8 LEEDS ST Apt. 3,42.3307105,-71.0562194
5903,418 DORCHESTER AV,42.3340214,-71.056788
5904,8 B ST,42.3384082,-71.05687619999999
5905,509 E SECOND ST Apt. PS-3,42.33712,-71.0431339
5906,1 ACADIA ST,42.3379243,-71.0301602
5907,8 GLOVER CT,42.3308843,-71.056358
5908,1300 SHIPWAY PL Apt. PS-83,42.3765875,-71.0517491
5909,2 HAWTHORNE PL Apt. 5-C,42.3642406,-71.066169
5910,22 LIBERTY DR Apt. 10F,42.35459720000001,-71.0452732
5911,2 HAWTHORNE PL Apt. 3-J,42.3642406,-71.066169
5912,289 BOLTON ST,42.3369479,-71.0452443
5913,81 LORING ST,42.246176,-71.1236613
5914,25 CHANNEL CENTER ST Apt. 209,42.3460654,-71.0507949
5915,12 TICKNOR ST Apt. 1,42.330019,-71.0362126
5916,202 N ST,42.3314425,-71.0309031
5917,25 COLEBROOK ST Apt. 1,42.3324622,-71.0425946
5918,335 W SECOND ST Apt. 1,42.3385064,-71.04716189999999
5919,18 COTTAGE ST,42.366241,-71.036695
5920,714 E FOURTH ST Apt. 2,42.3349823,-71.0362316
5921,10 DOUGLAS ST Apt. 2,42.3308638,-71.0425703
5922,3 LEEDS ST Apt. 3,42.33055100000001,-71.055831
5923,56 NINTH ST Apt. 56,42.3352397,-71.0550402
5924,30 STORY ST Apt. 3,42.33349740000001,-71.0429383
5925,524 DORCHESTER AV,42.3313618,-71.05677969999999
5926,823 SIXTH ST Apt. CP2,42.3331065,-71.02734989999999
5927,33 SLEEPER ST Apt. 506,42.3519914,-71.04889680000001
5928,37 O ST Apt. 3,42.3370338,-71.0295081
5929,100 I ST,42.334838,-71.0397365
5930,MCKAY PL,42.3689438,-71.0351901
5931,52 H ST Apt. 1,42.3362883,-71.04139669999999
5932,22 LIBERTY DR Apt. B1-24,42.3545427,-71.0452696
5933,159 I ST,42.3326972,-71.0400165
5934,203 D ST Apt. 203-1,42.2212352,-71.1810852
5935,158 BOWEN ST,42.3370105,-71.0523079
5936,666R SUMMER ST,42.3438009,-71.0357167
5937,760 COLUMBIA RD,42.320255,-71.0590856
5938,115 O ST,42.3342441,-71.0293633
5939,225 DORCHESTER ST Apt. 15,42.3333731,-71.050482
5940,2 HAWTHORNE PL Apt. 9-N,42.3642406,-71.066169
5941,63 G ST,42.3338646,-71.04442569999999
5942,165 COTTAGE ST,42.3699636,-71.0324747
5943,49 W SECOND ST,42.3428626,-71.0556732
5944,24 EMERSON ST Apt. 3,42.33666849999999,-71.0431656
5945,235 BOSTON ST Apt. 3,42.3218485,-71.06155729999999
5946,6 WHITTIER PL Apt. 6O-6,42.3657336,-71.0669497
5947,2 HAWTHORNE PL Apt. 12-F,42.3642406,-71.066169
5948,47 STORY ST,42.3333008,-71.0424178
5949,182 COTTAGE ST Apt. 301,42.3703945,-71.0326508
5950,13 SHIPWAY PL Apt. 13,42.3785426,-71.0521354
5951,64 GATES ST Apt. 3,42.3318575,-71.0480051
5952,33 SLEEPER ST Apt. 103,42.3519914,-71.04889680000001
5953,24 WARD ST Apt. 2,42.3297599,-71.0544829
5954,197 EIGHTH ST Apt. 729,42.3733848,-71.0519798
5955,390 W SECOND ST,42.3378556,-71.0455498
5956,69 MARINE RD,42.3305596,-71.0364888
5957,326 DORCHESTER AV,42.336346,-71.05653099999999
5958,510 E SECOND ST,42.3374023,-71.0426267
5959,17 WINFIELD ST Apt. 3,42.3317081,-71.0427479
5960,139 N ST Apt. 2,42.3335674,-71.0313326
5961,408 DORCHESTER AV,42.334463,-71.056738
5962,66 GATES ST,42.3317656,-71.0479893
5963,2 G ST Apt. PS-9,42.33626,-71.0440892
5964,215 ATHENS ST Apt. 5,42.3392217,-71.0506782
5965,174 W SECOND ST,42.3418077,-71.0515643
5966,616 E FOURTH ST Apt. 303,42.3349268,-71.0402233
5967,266 GOLD ST,42.3353382,-71.0480357
5968,11 LORING ST,42.3344761,-71.05203410000001
5969,141 DORCHESTER AV Apt. 501,42.3419516,-71.0574969
5970,130 EMERSON ST Apt. 40,42.3358136,-71.04009940000002
5971,5 LINCOLN PL,42.3776051,-71.0631782
5972,25 CHANNEL CENTER ST Apt. 409,42.3460654,-71.0507949
5973,542 DORCHESTER AV Apt. 202,42.3307319,-71.0567645
5974,32 G ST Apt. 1,42.335055,-71.0440108
5975,5 MOHAWK ST Apt. 4,42.3292893,-71.0558854
5976,79 JOYCE KILMER RD,42.2700181,-71.1656694
5977,GATES ST,42.3323779,-71.0482378
5978,26 WARD ST,42.3297122,-71.05444279999999
5979,92 BOLTON ST Apt. 92,42.3411857,-71.0515298
5980,177 H ST Apt. 1,42.3317781,-71.041615
5981,42 EIGHTH ST Apt. 2109,42.3749988,-71.0520878
5982,1 LOCKE PL,42.3350164,-71.0410287
5983,773 COLUMBIA RD Apt. 2,42.3198146,-71.0584006
5984,180 L ST Apt. 2,42.3319199,-71.0349483
5985,66 N ST Apt. 8,42.3361977,-71.03096719999999
5986,190 F ST Apt. 2,42.3382187,-71.0466757
5987,47 GATES ST Apt. 1,42.3322901,-71.0484639
5988,339 DORCHESTER ST,42.3309586,-71.0544535
5989,22 LIBERTY DR Apt. B2-40,42.3545427,-71.0452696
5990,8 SPRINGER ST Apt. 2,42.3318061,-71.0407302
5991,436 W SECOND ST Apt. 3,42.33713880000001,-71.04431989999999
5992,279 BOWEN ST,42.33453979999999,-71.0489186
5993,160 W SECOND ST,42.3420922,-71.05186619999999
5994,18 ATLANTIC ST,42.3339684,-71.0460509
5995,124 TUDOR ST Apt. 124H,42.3360402,-71.05258359999999
5996,7 O ST,42.3379616,-71.02951019999999
5997,351 DORCHESTER ST Apt. 3,42.3307742,-71.0551329
5998,2 HARVARD PL Apt. 2,42.3723388,-71.06334919999999
5999,171 H ST Apt. 1,42.3319544,-71.0415472
6000,42 EIGHTH ST Apt. 4311,42.3749988,-71.0520878
6001,114 I ST,42.334115,-71.0397306
6002,139 N ST,42.3335674,-71.0313326
6003,22 LIBERTY DR Apt. 7E,42.35459720000001,-71.0452732
6004,173 H ST Apt. 1,42.3318959,-71.04161979999999
6005,155 K ST,42.3375697,-71.0376355
6006,213 W SECOND ST Apt. 1,42.3408262,-71.0506576
6007,141 DORCHESTER AV Apt. 508,42.3419516,-71.0574969
6008,25 CHANNEL CENTER ST,42.3461053,-71.0507518
6009,21 WORMWOOD ST Apt. 402,42.3469839,-71.0502336
6010,100 OLD HARBOR ST,42.3316168,-71.0473159
6011,6 WHITTIER PL Apt. 6K-6,42.3657336,-71.0669497
6012,150 DORCHESTER AV Apt. 510,42.3418223,-71.05691519999999
6013,290R NORTHERN AV,42.3498093,-71.0345552
6014,22R TICKNOR ST,42.330449,-71.036232
6015,2 HAWTHORNE PL Apt. 9-E,42.3642406,-71.066169
6016,512 E FOURTH ST,42.3347136,-71.0445999
6017,62 BOLTON ST,42.3416874,-71.0522251
6018,143 I ST,42.33336740000001,-71.0401445
6019,119 G ST,42.331844,-71.0443214
6020,117 M ST Apt. 3,42.333872,-71.03347400000001
6021,153 I ST Apt. 1,42.33287259999999,-71.0400686
6022,8 WHITTIER PL Apt. 2B-8,42.3654839,-71.06728
6023,73 SEAPORT BL,42.3521784,-71.0469957
6024,3 M ST Apt. 2,42.3380102,-71.033656
6025,36 TELEGRAPH ST Apt. 2,42.3330616,-71.049289
6026,459 COLUMBIA RD Apt. 3,42.3130962,-71.0677956
6027,42 EIGHTH ST Apt. 3404,42.3749988,-71.0520878
6028,42 MERCER ST,42.3320941,-71.048825
6029,9 HAWTHORNE PL Apt. 2-G,42.3642406,-71.066169
6030,311 EMERSON ST Apt. 11,42.3343584,-71.03409599999999
6031,40 BAXTER ST Apt. 1,42.3362189,-71.0544398
6032,5HF GRIMES ST,42.33444069999999,-71.05120870000002
6033,205 E ST Apt. 2-S,42.33466809999999,-71.0528046
6034,5 VINTON ST,42.3305274,-71.05394369999999
6035,113 N ST Apt. 3,42.3343605,-71.03145479999999
6036,150 DORCHESTER AV Apt. 203,42.3418223,-71.05691519999999
6037,418 W SECOND ST,42.33735360000001,-71.0446733
6038,319 A ST Apt. 406,42.3488069,-71.0494346
6039,1300 SHIPWAY PL Apt. PS 10,42.3765875,-71.0517491
6040,186 L ST,42.3317039,-71.0350354
6041,71 LINDEN ST,42.3056625,-71.061082
6042,194 E ST Apt. 194-2,42.33469669999999,-71.0531893
6043,34 H ST Apt. 2R,42.33681199999999,-71.04129499999999
6044,27 STORY ST Apt. 2,42.3332928,-71.0430901
6045,151 H ST,42.3326589,-71.0416848
6046,15 I ST Apt. 3,42.3375414,-71.0401553
6047,241 L ST,42.3303857,-71.0353604
6048,272 GOLD ST,42.3352322,-71.04785
6049,2 BURNHAM PL Apt. 2,42.3367067,-71.04083920000001
6050,194 M ST,42.331117,-71.03301569999999
6051,36 SHIPWAY PL Apt. 36,42.3789269,-71.052223
6052,205 E ST Apt. 16-S,42.33466809999999,-71.0528046
6053,2 MT PLEASANT PL Apt. 2,42.327759,-71.07812799999999
6054,119 F ST,42.3361563,-71.0481518
6055,96 LINDEN ST Apt. 96-3,42.3514517,-71.1299336
6056,6 LAWNWOOD PL Apt. 3,42.37709599999999,-71.0656891
6057,131 COTTAGE ST,42.368867,-71.033755
6058,190 F ST Apt. 5,42.3382187,-71.0466757
6059,345 W FOURTH ST,42.337362,-71.050894
6060,437 D ST Apt. 4G,42.3451429,-71.0429517
6061,22 LIBERTY DR Apt. B2-44,42.3545427,-71.0452696
6062,80 F ST,42.3353567,-71.0497187
6063,158 COTTAGE ST Apt. 2-F,nan,nan
6064,42 EIGHTH ST Apt. 2202,42.3749988,-71.0520878
6065,437 D ST Apt. 1B,42.3451429,-71.0429517
6066,11 TELEGRAPH ST Apt. 2,42.3327446,-71.05035219999999
6067,10 ALGER ST,42.3329955,-71.0579017
6068,345 E ST,42.3383641,-71.0483607
6069,69 OLD HARBOR ST,42.33246,-71.0476527
6070,346 CONGRESS ST Apt. 402,42.3506856,-71.0486803
6071,141 M ST Apt. 2,42.33324169999999,-71.0334702
6072,598 DORCHESTER AV Apt. 2,42.3292715,-71.0566966
6073,659 E FOURTH ST,42.334532,-71.03837899999999
6074,2 HAWTHORNE PL Apt. 8-C,42.3642406,-71.066169
6075,6 WHITTIER PL Apt. 17R-6,42.3657336,-71.0669497
6076,309 E ST Apt. 36,42.3371686,-71.0495412
6077,21 WORMWOOD ST Apt. 312,42.3469839,-71.0502336
6078,69R BOSTON ST,42.3269639,-71.059716
6079,8 WHITTIER PL Apt. 4A-8,42.3654839,-71.06728
6080,15 WARD ST,42.3298896,-71.0550464
6081,2 HAWTHORNE PL Apt. 3-O,42.3642406,-71.066169
6082,598 COLUMBIA RD Apt. 303,42.3172671,-71.06512959999999
6083,2 HAWTHORNE PL Apt. 17-B,42.3642406,-71.066169
6084,309 E ST Apt. 22,42.3371686,-71.0495412
6085,2 BAY STATE PL Apt. 3,42.3378764,-71.03790959999999
6086,335 W SECOND ST Apt. 5,42.3385064,-71.04716189999999
6087,647B SUMMER ST,42.3413107,-71.0442053
6088,179 H ST Apt. 2,42.3317122,-71.0416134
6089,161 H ST Apt. 2,42.3323297,-71.0416376
6090,114 F ST,42.3362668,-71.0486529
6091,62 LOUIS PRANG ST,42.3379573,-71.0966739
6092,5 WILKINS PL,42.2835151,-71.12737489999999
6093,172 W FOURTH ST,42.3403522,-71.0549419
6094,11 BURRILL PL,42.3326011,-71.04044780000001
6095,587 ALBANY ST,42.3377316,-71.0686728
6096,30 STORY ST Apt. 1,42.33349740000001,-71.0429383
6097,323 A ST,42.3493028,-71.0489571
6098,343 K ST,42.3319611,-71.0374614
6099,9 HARDY ST,42.3308373,-71.0325746
6100,5A BANTRY WY Apt. 1,42.3318369,-71.03169799999999
6101,50 MIDDLE ST,42.3318182,-71.0558473
6102,265 BOLTON ST,42.3374896,-71.0460634
6103,42 EIGHTH ST Apt. 1106,42.3749988,-71.0520878
6104,346 CONGRESS ST Apt. 314,42.3506856,-71.0486803
6105,115 SOUTHAMPTON ST,42.331147,-71.069583
6106,1 HAMLIN ST Apt. PS-7,42.3310941,-71.0423249
6107,111 L ST,42.3338322,-71.0354396
6108,22 LIBERTY DR Apt. B2-21,42.3545427,-71.0452696
6109,249 K ST,42.3349468,-71.03749619999999
6110,37 OLD HARBOR ST Apt. 4,42.3335331,-71.04772849999999
6111,156 COTTAGE ST,42.3698326,-71.03313179999999
6112,762 COLUMBIA RD Apt. 3,42.3202879,-71.0589712
6113,2 MARINE RD Apt. 2,42.3307158,-71.0396784
6114,179 W SECOND ST,42.3414975,-71.0516608
6115,525 E ST,42.3423492,-71.04343920000001
6116,174 M ST Apt. 2,42.3318841,-71.0329996
6117,88 G ST,42.3328713,-71.04386869999999
6118,36 O ST,42.336971,-71.0291579
6119,26 TEMPLE PL,42.3553891,-71.06209050000001
6120,149 G ST,42.3310596,-71.04424010000001
6121,281 W SECOND ST Apt. A2,42.3395305,-71.0485968
6122,47 DORCHESTER ST Apt. 16,42.3352199,-71.04626999999999
6123,69A BOLTON ST Apt. 69A,42.3414789,-71.0521574
6124,42 EIGHTH ST Apt. 1305,42.3749988,-71.0520878
6125,595 E SECOND ST,42.337101,-71.0394092
6126,79 F ST,42.3351723,-71.04942129999999
6127,791 COLUMBIA RD,42.3200809,-71.0574142
6128,W SECOND ST,42.3405956,-71.04996349999999
6129,250 C ST Apt. 6,42.3600825,-71.0588801
6130,542 DORCHESTER AV Apt. 303,42.3307319,-71.0567645
6131,100 WIDETT CI,42.3384071,-71.0611052
6132,22 LIBERTY DR Apt. 6G,42.35459720000001,-71.0452732
6133,207 M ST Apt. 3,42.3312214,-71.0334128
6134,59 STORY ST Apt. 3,42.3333012,-71.0420822
6135,197 EIGHTH ST Apt. 723,42.3733848,-71.0519798
6136,653 E SECOND ST Apt. 6,42.3370492,-71.03678049999999
6137,7 KNOWLTON ST Apt. 1,42.3326868,-71.0499187
6138,42 EIGHTH ST Apt. 1403,42.3749988,-71.0520878
6139,110 O ST Apt. 2,42.3342831,-71.0288023
6140,289 E ST Apt. 3,42.33663790000001,-71.05039359999999
6141,639 COLUMBIA RD,42.318207,-71.0634029
6142,12 DOUGLAS ST Apt. 2,42.3307868,-71.0425666
6143,3A DORCHESTER ST Apt. 3-A,42.3377418,-71.0430042
6144,225 DORCHESTER ST Apt. 27,42.3333731,-71.050482
6145,124 O ST Apt. 1,42.3339356,-71.02896
6146,732 E BROADWAY,42.3358887,-71.03605689999999
6147,97 F ST,42.3355957,-71.0488919
6148,509 E SECOND ST,42.33712,-71.0431339
6149,128 BOSTON ST,42.3251046,-71.0589928
6150,6 WHITTIER PL Apt. 10A-6,42.3657336,-71.0669497
6151,250 C ST Apt. 5,42.3600825,-71.0588801
6152,688R E SECOND ST,42.337646,-71.035811
6153,42 EIGHTH ST Apt. 1504,42.3749988,-71.0520878
6154,22 LIBERTY DR Apt. 3E,42.35459720000001,-71.0452732
6155,150 DORCHESTER AV Apt. 407,42.3418223,-71.05691519999999
6156,2 HAWTHORNE PL Apt. 17-R,42.3642406,-71.066169
6157,350 K ST,42.3318194,-71.0370667
6158,172 EMERSON ST,42.3352786,-71.03865139999999
6159,35 GATES ST,42.332713,-71.048418
6160,12 BUTLER ST,42.2738234,-71.0641926
6161,51 OLD HARBOR ST Apt. 1,42.3331018,-71.04764209999999
6162,321 W SECOND ST Apt. 11,42.3387508,-71.0475434
6163,2 HAWTHORNE PL Apt. 9-J,42.3642406,-71.066169
6164,12 JENKINS ST,42.3307862,-71.0535027
6165,178 W FOURTH ST Apt. 1-C,42.3402761,-71.0547678
6166,115 MARINE RD,42.3305558,-71.0344197
6167,6 WHITTIER PL Apt. 111S-6,42.3657336,-71.0669497
6168,2 STILLMAN PL Apt. 3,42.36401679999999,-71.05768259999999
6169,176 BOWEN ST Apt. 176-3,42.3366944,-71.0518428
6170,21 WINFIELD ST,42.3316404,-71.0426963
6171,6 MYSTIC PL,42.3812333,-71.0640069
6172,326 A ST Apt. 6-A,42.3495024,-71.0496522
6173,224 BOWEN ST,42.3356522,-71.0502527
6174,442 W FOURTH ST,42.33557649999999,-71.0474205
6175,636 COLUMBIA RD,42.3184597,-71.064123
6176,314 W SECOND ST Apt. 413,42.3390786,-71.0472042
6177,269 DORCHESTER ST,42.3324054,-71.0521074
6178,197 EIGHTH ST Apt. 615,42.3733848,-71.0519798
6179,175 BOWEN ST,42.336577,-71.0519705
6180,360 DORCHESTER ST Apt. 2,42.3303364,-71.0550489
6181,286 EMERSON ST Apt. 3F,42.3345962,-71.03478609999999
6182,439 ALBANY ST,42.340827,-71.0654969
6183,15 ACKLEY PL,42.31137289999999,-71.1037001
6184,110 N ST,42.33445200000001,-71.0310772
6185,42 EIGHTH ST Apt. 2308,42.3749988,-71.0520878
6186,36HF MERCER ST,42.3318701,-71.0490054
6187,170 W BROADWAY Apt. 204,42.3405077,-71.0528643
6188,6 WHITTIER PL Apt. 4C-6,42.3657336,-71.0669497
6189,2 HAWTHORNE PL Apt. 12-C,42.3642406,-71.066169
6190,519 COLUMBIA RD,42.3151385,-71.0667156
6191,7 PARK PL,42.31292000000001,-71.115082
6192,207 M ST Apt. 2,42.3312214,-71.0334128
6193,704 COLUMBIA RD Apt. 704,42.3204052,-71.06207859999999
6194,161 EMERSON ST Apt. 3L,42.3352492,-71.03916869999999
6195,748 E BROADWAY,42.335908,-71.0356548
6196,1 KERR PL,42.3337757,-71.0844544
6197,2 MERCER ST,42.3335794,-71.048825
6198,44 SHIPWAY PL Apt. 44,42.3757077,-71.05019659999999
6199,674 COLUMBIA RD,42.3196078,-71.0631248
6200,833 COLUMBIA RD,42.3209947,-71.0553714
6201,77 BAXTER ST,42.3352349,-71.0535143
6202,25 CHANNEL CENTER ST Apt. 207,42.3460654,-71.0507949
6203,35 CHANNEL CENTER ST Apt. 211,42.3463778,-71.05055349999999
6204,141 DORCHESTER AV Apt. 414,42.3419516,-71.0574969
6205,11 MONKS ST,42.3326435,-71.03271389999999
6206,695 E FOURTH ST Apt. 1,42.3346382,-71.0366904
6207,801 COLUMBIA RD,42.3203279,-71.05690349999999
6208,182 GOLD ST Apt. 2,42.3372696,-71.0510645
6209,3 COTTAGE ST,42.33373630000001,-71.05365359999999
6210,288 E ST Apt. 1,42.3369209,-71.0505757
6211,450 SUMMER ST,42.3470497,-71.0421624
6212,300 SUMMER ST Apt. 15,42.35001,-71.0492261
6213,21 ALBION PL,42.38145069999999,-71.0696246
6214,15 SLEEPER ST Apt. 502,42.3519914,-71.04889680000001
6215,2 HAWTHORNE PL Apt. 15-E,42.3642406,-71.066169
6216,56 F ST,42.3346741,-71.05045
6217,787 E FOURTH ST Apt. 3,42.3345332,-71.03208649999999
6218,241 BOSTON ST Apt. 3,42.3216814,-71.0616196
6219,841 DORCHESTER AV,42.3219588,-71.0569435
6220,391 OLD COLONY AV,42.3268085,-71.05252
6221,117 M ST Apt. 2,42.333872,-71.03347400000001
6222,1612 COLUMBIA RD,42.32984159999999,-71.0371182
6223,162 H ST Apt. 2,42.3323428,-71.04132129999999
6224,788 E FOURTH ST Apt. 788-3,42.33505700000001,-71.03177
6225,2 HAWTHORNE PL Apt. 6-J,42.3642406,-71.066169
6226,1306 COLUMBIA RD Apt. 5D,42.3306188,-71.0470375
6227,437 D ST Apt. 6B,42.3451429,-71.0429517
6228,23 VINTON ST Apt. 1,42.3300516,-71.053528
6229,522 DORCHESTER AV,42.3313921,-71.05676150000001
6230,2 GRACE CT,42.3369253,-71.0284136
6231,7 KNOWLTON ST Apt. 2,42.3326868,-71.0499187
6232,8 WHITTIER PL Apt. 6D-8,42.3654839,-71.06728
6233,277 SILVER ST Apt. 2,42.33622680000001,-71.0479714
6234,69 MARINE RD Apt. 2,42.330353,-71.03650880000001
6235,48 L ST,42.3368607,-71.0353106
6236,275 OLD COLONY AV Apt. PS-2,42.3306412,-71.0531428
6237,22 LIBERTY DR Apt. B1-15,42.3545427,-71.0452696
6238,141 B ST Apt. 141-1,42.3418835,-71.0524975
6239,P ST,42.3353512,-71.02715309999999
6240,17 TWOMEY CT Apt. 58,42.3593999,-71.0564346
6241,39 SWALLOW ST,42.3335365,-71.0296413
6242,269 BOLTON ST,42.3373938,-71.0458884
6243,256 BOWEN ST Apt. 2,42.3349892,-71.0491955
6244,66 COLUMBIA RD,42.3045815,-71.0823916
6245,35 CHANNEL CENTER ST Apt. 208,42.3463778,-71.05055349999999
6246,707 E FOURTH ST Apt. 1,42.3345941,-71.0363426
6247,9 TWOMEY CT Apt. 51,42.3336546,-71.02533869999999
6248,28 BOSTON ST Apt. 1,42.3284597,-71.0574266
6249,673 COLUMBIA RD,42.3193159,-71.0626789
6250,480 COLUMBIA RD,42.314221,-71.0679068
6251,25 THOMAS PK,42.3336695,-71.0465159
6252,141 W SECOND ST Apt. 108,42.34209269999999,-71.05271619999999
6253,361 W FOURTH ST Apt. 4,42.33687740000001,-71.0501159
6254,7 BOLTON PL,42.3788056,-71.0664903
6255,6 ROCKVIEW PL,42.3159504,-71.10876019999999
6256,104 H ST,42.3342242,-71.0413035
6257,9 HAWTHORNE PL Apt. 3-D,42.3642406,-71.066169
6258,68 COTTAGE ST,42.3674583,-71.0355491
6259,69 TELEGRAPH ST,42.33280269999999,-71.0477571
6260,8 WHITTIER PL Apt. 4J-8,42.3654839,-71.06728
6261,20 STORY ST,42.3334677,-71.04330929999999
6262,19 ACKLEY PL Apt. 3,42.3114231,-71.1038949
6263,19 COLEBROOK ST,42.3324939,-71.0423133
6264,5 NINTH ST Apt. 5,42.3352265,-71.05502589999999
6265,151 P ST,42.3329842,-71.0273279
6266,372 K ST,42.3310058,-71.0370319
6267,8 WARD CT,42.3296162,-71.0541527
6268,270 EMERSON ST,42.334438,-71.0356774
6269,1300 SHIPWAY PL Apt. PS-75,42.3765875,-71.0517491
6270,92 F ST Apt. 1,42.3356408,-71.0493724
6271,111 B ST,42.3409078,-71.05346779999999
6272,261 W SECOND ST Apt. 2,42.3398561,-71.0491342
6273,JERUSALEM PL,42.36464,-71.0559431
